time (s),delay(?wf1 VT("/s"), ?value1 1.65, ?edge1 "rising", ?nth1 1, ?td1 0.0, ?tol1 nil, ?wf2 VT("/A"), ?value2 1.65, ?edge2 "falling", ?nth2 1, ?tol2 nil,  ?td2r0 nil , ?stop nil,  ?period1 1 ?period2 1 ?multiple t ?xName "trigger" ) (s)
50.86E-9,-50.61E-9
100.4E-9,-104.3E-12
